Epoch,Generation,Top Ant Fitness, Queen Fitness, Blocks Built
54,19,-1.199348,0.6868016,2
54,20,-1.319348,0.6668016,2
54,21,-1.439348,0.6468016,2
54,22,-1.559348,0.6268017,2
54,23,-1.679348,0.6068016,2
55,0,3.759963,1.032426,0
55,1,3.696752,1.064853,0
55,2,3.643779,1.11,0
55,3,3.50236,1.152132,0
55,4,3.490315,1.174558,0
55,5,3.51,1.218904,0
55,6,3.518437,1.241248,0
55,7,1.948437,1.131248,1
55,8,0.1333333,1.155571,3
55,9,-0.05445921,1.136979,3
55,10,-0.04974165,1.159158,3
55,11,-0.4808528,1.276936,4
55,12,-0.8485186,1.375201,5
55,13,-0.9685185,1.355201,5
55,14,-1.088519,1.335201,5
55,15,-1.208519,1.315201,5
56,0,2.01791,1.116667,2
56,1,-0.04572502,1.195185,4
56,2,-1.056205,1.485638,6
56,3,-1.601426,1.870283,8
56,4,-1.942328,2.296793,10
57,0,2.56508,1.116667,2
57,1,0.4578248,1.195185,4
57,2,-0.5924656,1.485638,6
57,3,-1.174006,1.870283,8
57,4,-1.548059,2.296793,10
58,0,4.538521,1.257082,1
58,1,4.156731,1.32,1
58,2,2.200904,1.243,2
58,3,2.067689,1.240974,2
58,4,1.837009,1.269686,2
58,5,1.519766,1.316524,2
58,6,1.420085,1.32614,2
58,7,0.3317615,1.335597,3
58,8,0.3551901,1.296735,3
58,9,0.1574812,1.329768,3
58,10,-0.01639053,1.369109,3
58,11,-0.03216583,1.376206,3
58,12,-0.01977715,1.356206,3
58,13,-0.08930793,1.345789,3
58,14,-0.1008528,1.339421,3
58,15,-0.1249983,1.339242,3
58,16,-0.1634187,1.344617,3
58,17,-0.2177779,1.354854,3
58,18,-0.2896062,1.36927,3
58,19,-0.3801527,1.387233,3
58,20,-0.490239,1.408185,3
58,21,-0.8380539,1.703653,5
58,22,-1.028797,2.037432,7
59,0,1.702749,1.116667,2
59,1,-0.3890705,1.195185,4
59,2,-1.42502,1.485638,6
59,3,-1.806445,1.660425,7
59,4,-1.926445,1.640425,7
59,5,-2.046445,1.620425,7
59,6,-2.166445,1.600425,7
60,0,2.765716,1.116667,2
60,1,0.6518963,1.195185,4
60,2,-0.4042403,1.485638,6
60,3,-0.9910036,1.870283,8
60,4,-1.369741,2.296793,10
61,0,4.538521,1.057082,0
61,1,4.448812,1.104164,0
61,2,4.336164,1.151246,0
61,3,1.430398,0.9880384,2
61,4,1.333296,1.00601,2
61,5,1.262522,1.051737,2
61,6,1.287096,1.082305,2
61,7,0.6078367,1.150453,3
61,8,-0.2577859,1.392955,5
61,9,-0.3934306,1.424509,5
61,10,-0.4684362,1.463636,5
61,11,-0.628972,1.476243,5
61,12,-0.5724129,1.525665,5
62,0,1.918023,1.116667,2
62,1,-0.1920243,1.195185,4
62,2,-1.244457,1.485638,6
62,3,-1.364457,1.465638,6
62,4,-1.484457,1.445638,6
62,5,-1.604457,1.425638,6
62,6,-1.724457,1.405638,6
62,7,-1.844457,1.385638,6
63,0,3.058491,0.8866667,1
63,1,1.71947,1.117778,3
63,2,0.2491946,1.323457,5
63,3,-0.5178538,1.670425,7
63,4,-0.9734938,2.080189,9
64,0,4.573971,1.032426,0
64,1,4.503971,1.022426,0
64,2,4.383971,1.002426,0
64,3,4.263971,0.9824264,0
64,4,4.143971,0.9624264,0
64,5,4.023971,0.9424264,0
64,6,3.903971,0.9224264,0
64,7,3.783971,0.9024264,0
64,8,3.663971,0.8824264,0
64,9,3.543971,0.8624264,0
64,10,3.423971,0.8424264,0
64,11,3.303971,0.8224264,0
64,12,3.183971,0.8024264,0
64,13,3.063971,0.7824264,0
64,14,2.943971,0.7624264,0
64,15,2.823971,0.7424264,0
64,16,2.703971,0.7224264,0
64,17,2.583971,0.7024264,0
64,18,2.463971,0.6824264,0
64,19,2.343971,0.6624264,0
64,20,2.223971,0.6424264,0
64,21,2.103971,0.6224264,0
64,22,1.983971,0.6024264,0
64,23,1.863971,0.5824264,0
64,24,1.743971,0.5624264,0
64,25,1.623971,0.5424264,0
64,26,1.647577,0.51,0
64,27,1.527577,0.49,0
64,28,1.407577,0.47,0
64,29,1.287577,0.45,0
64,30,1.167577,0.43,0
64,31,1.047577,0.41,0
64,32,0.9275772,0.39,0
64,33,0.8075772,0.37,0
64,34,0.6875772,0.35,0
64,35,0.5675772,0.33,0
64,36,0.4475772,0.31,0
64,37,0.3275772,0.29,0
64,38,0.2075772,0.27,0
64,39,0.08757721,0.25,0
64,40,-0.03242279,0.23,0
64,41,-0.1524228,0.21,0
64,42,-0.2724228,0.19,0
64,43,-0.3924228,0.17,0
64,44,-0.5124228,0.15,0
64,45,-0.6324228,0.13,0
64,46,-0.7524228,0.11,0
64,47,-0.8724228,0.09,0
64,48,-0.9924228,0.07,0
64,49,-1.112423,0.05,0
64,50,-1.232423,0.03,0
64,51,-1.232423,0.03,0
64,52,-1.232423,0.03,0
64,53,-1.232423,0.03,0
64,54,-1.232423,0.03,0
64,55,-1.232423,0.03,0
64,56,-1.232423,0.03,0
64,57,-1.232423,0.03,0
64,58,-2.906405,0.03,0
64,59,-2.906405,0.03,0
65,0,2.45861,0.8866667,1
65,1,1.402715,1.117778,3
65,2,0.2428388,1.323457,5
65,3,-0.3657801,1.670425,7
65,4,-0.7581744,1.860283,8
65,5,-1.016766,1.840284,8
66,0,1.610598,0.8866667,1
66,1,0.6733376,1.117778,3
66,2,-0.4351056,1.323457,5
66,3,-1.042768,1.670425,7
66,4,-1.387895,2.080189,9
67,0,4.094078,0.99,0
67,1,4.056128,0.98,0
67,2,3.953577,0.96,0
67,3,3.836624,0.94,0
67,4,3.705865,0.92,0
67,5,3.562164,0.9,0
67,6,3.406549,0.88,0
67,7,3.264618,0.86,0
67,8,3.144618,0.84,0
67,9,3.024618,0.82,0
67,10,2.904618,0.8,0
67,11,2.784618,0.78,0
67,12,2.714618,0.77,0
67,13,2.594618,0.75,0
67,14,2.474618,0.73,0
67,15,2.354618,0.71,0
67,16,2.234618,0.69,0
67,17,2.114618,0.67,0
67,18,1.994618,0.65,0
67,19,1.874618,0.63,0
67,20,1.754618,0.61,0
67,21,1.634618,0.59,0
67,22,1.514618,0.57,0
67,23,1.454618,0.56,0
67,24,1.334618,0.54,0
67,25,1.214618,0.52,0
67,26,1.094618,0.5,0
67,27,1.024618,0.49,0
67,28,0.9046176,0.47,0
67,29,0.7846176,0.45,0
67,30,0.6646176,0.43,0
67,31,0.5446176,0.41,0
67,32,0.4246176,0.39,0
67,33,0.3046176,0.37,0
67,34,0.1846176,0.35,0
67,35,0.06461761,0.33,0
67,36,-0.05538239,0.31,0
67,37,-0.1753824,0.29,0
67,38,-0.2953824,0.27,0
67,39,-0.4153824,0.25,0
67,40,-0.5353824,0.23,0
67,41,-0.6553824,0.21,0
67,42,-0.7753824,0.19,0
67,43,-0.8953824,0.17,0
67,44,-1.015382,0.15,0
67,45,-1.135382,0.13,0
67,46,-1.195382,0.12,0
67,47,-1.315382,0.1,0
67,48,-1.435382,0.08,0
67,49,-1.555382,0.06,0
67,50,-1.675382,0.04,0
67,51,-1.675382,0.04,0
67,52,-1.735382,0.03,0
67,53,-1.735382,0.03,0
67,54,-1.735382,0.03,0
67,55,-1.735382,0.03,0
67,56,-1.795382,0.02,0
67,57,-2.026427,0.02,0
67,58,-2.146426,0,0
68,0,1.216907,1.116667,2
68,1,-0.787365,1.195185,4
68,2,-1.773024,1.485638,6
68,3,-2.272288,1.870283,8
68,4,-2.442817,1.850284,8
68,5,-2.562817,1.830284,8
69,0,1.152168,1.116667,2
69,1,-0.09017559,1.107778,3
69,2,-0.2101756,1.087778,3
69,3,-0.3301756,1.067778,3
69,4,-0.4501756,1.047778,3
69,5,-0.573926,1.027778,3
69,6,-0.707795,1.007778,3
69,7,-0.8511664,0.9877777,3
69,8,-1.003403,0.9677777,3
69,9,-1.142645,0.9477777,3
69,10,-1.262645,0.9277777,3
69,11,-1.382645,0.9077777,3
69,12,-1.502645,0.8877777,3
69,13,-1.622645,0.8677777,3
69,14,-1.742645,0.8477777,3
69,15,-1.862645,0.8277777,3
69,16,-1.982645,0.8077777,3
69,17,-2.102645,0.7877777,3
69,18,-2.222646,0.7677777,3
69,19,-2.342645,0.7477777,3
69,20,-2.462646,0.7277777,3
69,21,-2.582645,0.7077777,3
69,22,-2.702645,0.6877777,3
70,0,2.678684,1.05,0
70,1,2.558684,1.03,0
70,2,2.438684,1.01,0
70,3,2.318684,0.99,0
70,4,2.198684,0.97,0
70,5,2.078684,0.95,0
70,6,1.958684,0.93,0
70,7,1.838684,0.91,0
70,8,1.718684,0.89,0
70,9,1.598684,0.87,0
70,10,1.478684,0.85,0
70,11,1.358684,0.83,0
70,12,1.238684,0.81,0
70,13,1.118684,0.79,0
70,14,0.9986844,0.77,0
70,15,0.8786844,0.75,0
70,16,0.7586844,0.73,0
70,17,0.6386844,0.71,0
70,18,0.5186844,0.69,0
70,19,0.3986844,0.67,0
70,20,0.2786844,0.65,0
70,21,0.1586844,0.63,0
70,22,0.03868439,0.61,0
70,23,-0.08131561,0.59,0
70,24,-0.2013156,0.57,0
70,25,-0.3213156,0.55,0
70,26,-0.4413156,0.53,0
70,27,-0.5613156,0.51,0
70,28,-0.6813156,0.49,0
70,29,-0.8013156,0.47,0
70,30,-0.9213156,0.45,0
70,31,-1.041316,0.43,0
70,32,-1.161316,0.41,0
70,33,-1.173665,0.4348683,0
70,34,-1.293665,0.4148683,0
70,35,-1.413665,0.3948683,0
70,36,-1.533665,0.3748683,0
70,37,-1.653665,0.3548683,0
70,38,-1.773665,0.3348683,0
70,39,-1.893665,0.3148683,0
70,40,-2.013665,0.2948684,0
70,41,-2.133665,0.2748683,0
70,42,-2.253665,0.2548683,0
70,43,-2.373665,0.2348683,0
70,44,-2.493665,0.2148683,0
70,45,-2.613665,0.1948683,0
70,46,-2.733665,0.1748683,0
70,47,-2.853665,0.1548683,0
70,48,-2.973665,0.1348683,0
70,49,-3.093665,0.1148683,0
70,50,-3.201316,0.07,0
70,51,-3.201316,0.07,0
70,52,-3.201316,0.07,0
70,53,-0.9924611,0.09486833,0
70,54,-0.9924611,0.09486833,0
70,55,-0.9924611,0.09486833,0
70,56,-0.9924611,0.09486833,0
70,57,-0.9924611,0.09486833,0
70,58,-0.9924611,0.09486833,0
71,0,3.882999,1.032426,0
71,1,3.617025,1.107279,0
71,2,3.483068,1.087279,0
71,3,3.363068,1.067279,0
71,4,3.347518,1.047279,0
71,5,3.09621,1.027279,0
71,6,2.922013,1.007279,0
71,7,2.797669,0.9872792,0
71,8,2.676707,0.9672792,0
71,9,2.552385,0.9472792,0
71,10,2.420314,0.9272792,0
71,11,2.278624,0.9072792,0
71,12,2.126881,0.8872792,0
71,13,1.965366,0.8672792,0
71,14,1.794691,0.8472792,0
71,15,1.576912,0.8272792,0
71,16,1.456912,0.8072792,0
71,17,1.336912,0.7872792,0
71,18,1.216912,0.7672792,0
71,19,1.096912,0.7472792,0
71,20,0.9769119,0.7272792,0
71,21,0.8569119,0.7072792,0
71,22,0.736912,0.6872792,0
71,23,0.6169119,0.6672792,0
71,24,0.5661516,0.6472792,0
71,25,0.4461516,0.6272792,0
71,26,0.3261516,0.6072792,0
71,27,0.2061516,0.5872792,0
71,28,0.08615158,0.5672792,0
71,29,-0.03384842,0.5472792,0
71,30,-0.1538484,0.5272792,0
71,31,-0.2738484,0.5072792,0
71,32,-0.3938484,0.4872792,0
71,33,-0.5138484,0.4672792,0
71,34,-0.6643907,0.4472792,0
71,35,-0.7843907,0.4272792,0
71,36,-0.9043907,0.4072792,0
71,37,-0.9997272,0.3548528,0
71,38,-1.119727,0.3348528,0
71,39,-1.239727,0.3148528,0
71,40,-1.359727,0.2948528,0
71,41,-1.479727,0.2748528,0
71,42,-1.599727,0.2548528,0
71,43,-1.719727,0.2348528,0
71,44,-1.839727,0.2148528,0
71,45,-1.959727,0.1948528,0
71,46,-2.079727,0.1748528,0
71,47,-2.199727,0.1548528,0
71,48,-2.244391,0.1872792,0
71,49,0.4762006,0.1348528,0
71,50,0.2580456,0.1148528,0
71,51,0.2580456,0.1148528,0
71,52,0.1368343,0.1472792,0
71,53,0.1898808,0.09485281,0
72,0,4.887285,1.02,0
72,1,4.766564,1.07,0
72,2,4.566458,1.11,0
72,3,4.87887,1.15,0
72,4,4.739294,1.19,0
72,5,4.434259,1.23,0
72,6,4.413945,1.27,0
72,7,4.169229,1.31,0
72,8,3.913777,1.35,0
72,9,3.649388,1.39,0
72,10,3.454321,1.4,0
72,11,3.334321,1.38,0
72,12,3.214321,1.36,0
72,13,3.094321,1.34,0
72,14,2.974321,1.32,0
72,15,3.029299,1.3,0
72,16,3.08531,1.28,0
72,17,3.137981,1.26,0
72,18,3.183356,1.24,0
72,19,3.217823,1.22,0
72,20,3.237996,1.2,0
72,21,3.24071,1.18,0
72,22,3.223171,1.16,0
72,23,3.183215,1.14,0
72,24,3.0944,1.12,0
72,25,2.9744,1.1,0
72,26,2.8544,1.08,0
72,27,2.7344,1.06,0
72,28,2.6144,1.04,0
72,29,2.4944,1.02,0
72,30,2.3744,1,0
72,31,2.2544,0.98,0
72,32,2.1344,0.96,0
72,33,2.0144,0.94,0
72,34,1.8944,0.92,0
72,35,1.7744,0.9,0
72,36,1.6544,0.88,0
72,37,1.5344,0.86,0
72,38,1.4144,0.84,0
72,39,1.2944,0.82,0
72,40,1.1744,0.8,0
72,41,1.1044,0.79,0
72,42,0.9844,0.77,0
72,43,0.8644,0.75,0
72,44,0.7444,0.73,0
72,45,0.6244,0.71,0
72,46,0.5044,0.69,0
72,47,0.3844,0.67,0
72,48,0.2643999,0.65,0
72,49,0.1443999,0.63,0
72,50,0.02439995,0.61,0
72,51,0.02439995,0.61,0
72,52,0.02439995,0.61,0
72,53,0.02439995,0.61,0
72,54,0.02439995,0.61,0
72,55,0.02439995,0.61,0
72,56,0.02439995,0.61,0
72,57,-0.03560005,0.6,0
72,58,-0.05560005,0.6,0
73,0,2.369111,0.8866667,1
73,1,1.403895,1.117778,3
73,2,0.03719053,1.323457,5
73,3,-0.6845381,1.670425,7
73,4,-1.139753,2.080189,9
74,0,4.777029,1.032426,0
74,1,2.803382,0.9348528,1
74,2,2.535006,0.98,1
74,3,1.255346,0.9954271,2
74,4,1.135346,0.9754271,2
74,5,1.015346,0.9554271,2
74,6,0.8953462,0.9354271,2
74,7,0.7753462,0.9154271,2
74,8,0.6553462,0.8954271,2
74,9,0.5353463,0.8754271,2
74,10,0.4153463,0.8554271,2
74,11,0.2953463,0.8354271,2
74,12,0.1753463,0.8154271,2
74,13,0.05534626,0.7954271,2
74,14,-0.06465374,0.7754271,2
74,15,-0.1846537,0.7554271,2
74,16,-0.3046537,0.7354271,2
74,17,-0.4246537,0.7154271,2
74,18,-0.5446537,0.6954271,2
74,19,-0.6646538,0.6754271,2
74,20,-0.7846538,0.6554271,2
74,21,-0.9046538,0.6354271,2
74,22,-1.024654,0.6154271,2
74,23,-1.144654,0.595427,2
75,0,5.563775,0.99,0
75,1,5.493774,0.98,0
75,2,5.373775,0.96,0
75,3,5.253775,0.94,0
75,4,5.1944,0.92,0
75,5,5.0744,0.9,0
75,6,5.1544,0.88,0
75,7,5.2844,0.87,0
75,8,5.1644,0.85,0
75,9,5.0444,0.83,0
75,10,4.9244,0.81,0
75,11,4.8044,0.79,0
75,12,4.6844,0.77,0
75,13,4.5644,0.75,0
75,14,4.4444,0.73,0
75,15,4.3244,0.71,0
75,16,4.2044,0.69,0
75,17,4.0844,0.67,0
75,18,3.9644,0.65,0
75,19,3.8444,0.63,0
75,20,3.7244,0.61,0
75,21,3.6044,0.59,0
75,22,3.4844,0.57,0
75,23,3.3644,0.55,0
75,24,3.2444,0.53,0
75,25,3.1244,0.51,0
75,26,3.0044,0.49,0
75,27,2.8844,0.47,0
75,28,2.7644,0.45,0
75,29,2.6444,0.43,0
75,30,2.5244,0.41,0
75,31,2.4044,0.39,0
75,32,2.2844,0.37,0
75,33,2.1644,0.35,0
75,34,2.0444,0.33,0
75,35,1.9244,0.31,0
75,36,1.8044,0.29,0
75,37,1.6844,0.27,0
75,38,1.5644,0.25,0
75,39,1.4444,0.23,0
75,40,1.3244,0.21,0
75,41,1.2044,0.19,0
75,42,1.0844,0.17,0
75,43,0.9643999,0.15,0
75,44,0.8443999,0.13,0
75,45,0.7243999,0.11,0
75,46,0.6043999,0.09,0
75,47,0.4843999,0.07,0
75,48,0.3643999,0.05,0
75,49,0.2443999,0.03,0
75,50,0.1243999,0.01,0
75,51,0.1043999,0.01,0
75,52,0.08439995,0.01,0
75,53,0.06439995,0.01,0
75,54,0.04439995,0.01,0
75,55,0.02439995,0.01,0
75,56,-0.04560005,0,0
75,57,-0.06560005,0,0
75,58,-0.08560005,0,0
76,0,1.829668,0.8866667,1
76,1,0.5592693,1.117778,3
76,2,-0.8468227,1.323457,5
76,3,-1.51098,1.670425,7
76,4,-1.849952,2.080189,9
77,0,4.97616,1.02,0
77,1,4.895227,1.074868,0
77,2,3.093333,0.9315349,1
77,3,1.666675,0.9281376,2
77,4,1.606675,0.9081376,2
77,5,1.59306,0.9144444,2
77,6,1.699051,0.9365382,2
77,7,1.872222,0.9663122,2
77,8,2.053096,0.9827726,2
77,9,2.002247,1.017554,2
77,10,1.93315,1.053918,2
77,11,1.844344,1.091251,2
77,12,1.734856,1.129217,2
77,13,1.614856,1.109217,2
77,14,1.494856,1.089217,2
77,15,1.374856,1.069217,2
77,16,1.254856,1.049217,2
77,17,1.134856,1.029217,2
77,18,1.014856,1.009217,2
77,19,0.8948557,0.989217,2
77,20,0.7748557,0.9692171,2
77,21,0.6548557,0.9492171,2
77,22,0.5348556,0.9292171,2
77,23,0.4148556,0.9092171,2
77,24,0.2948556,0.8892171,2
78,0,3.346709,0.99,0
78,1,3.226709,0.97,0
78,2,3.106709,0.95,0
78,3,2.986709,0.93,0
78,4,2.866709,0.91,0
78,5,2.746709,0.89,0
78,6,2.626709,0.87,0
78,7,2.506709,0.85,0
78,8,2.386709,0.83,0
78,9,2.266709,0.81,0
78,10,2.146709,0.79,0
78,11,2.026709,0.77,0
78,12,1.906709,0.75,0
78,13,1.786709,0.73,0
78,14,1.666709,0.71,0
78,15,1.546709,0.69,0
78,16,1.426709,0.67,0
78,17,1.306709,0.65,0
78,18,1.186709,0.63,0
78,19,1.066709,0.61,0
78,20,0.9467092,0.59,0
78,21,0.8267092,0.57,0
78,22,0.7067091,0.55,0
78,23,0.5867091,0.53,0
78,24,0.4667091,0.51,0
78,25,0.3467091,0.49,0
78,26,0.2267091,0.47,0
78,27,0.1067091,0.45,0
78,28,-0.01329086,0.43,0
78,29,-0.1332909,0.41,0
78,30,-0.2532909,0.39,0
78,31,-0.3732909,0.37,0
78,32,-0.4932909,0.35,0
78,33,-0.6132908,0.33,0
78,34,-0.7332909,0.31,0
78,35,-0.8532909,0.29,0
78,36,-0.9732909,0.27,0
78,37,-1.093291,0.25,0
78,38,-1.213291,0.23,0
78,39,-1.333291,0.21,0
78,40,-1.453291,0.19,0
78,41,-1.573291,0.17,0
78,42,-1.693291,0.15,0
78,43,-1.813291,0.13,0
78,44,-1.933291,0.11,0
78,45,-2.053291,0.09,0
78,46,-2.173291,0.07,0
78,47,-2.293291,0.05,0
78,48,-2.413291,0.03,0
78,49,-2.533291,0.01,0
78,50,-2.539551,0.03,0
78,51,-2.539551,0.03,0
78,52,-2.539551,0.03,0
78,53,-2.563858,0.03,0
78,54,-2.563858,0.03,0
78,55,-2.563858,0.03,0
78,56,-2.424909,0.03,0
78,57,-2.424909,0.03,0
78,58,-2.424909,0.03,0
78,59,-2.424909,0.03,0
79,0,3.506895,1.057082,0
79,1,3.409606,1.104164,0
79,2,3.354841,1.105885,0
79,3,3.154051,1.107482,0
79,4,2.952946,1.130454,0
79,5,2.913006,1.174605,0
79,6,2.702567,1.20541,0
79,7,2.65807,1.236523,0
79,8,2.751119,1.27396,0
79,9,2.833509,1.288121,0
79,10,2.73741,1.268121,0
79,11,2.627786,1.248121,0
79,12,2.504601,1.228121,0
79,13,2.368342,1.208121,0
79,14,2.219813,1.188121,0
79,15,2.059994,1.168121,0
79,16,1.889933,1.148121,0
79,17,1.769933,1.128121,0
79,18,1.649933,1.108121,0
79,19,1.529933,1.088121,0
79,20,1.409933,1.068121,0
79,21,1.289933,1.048121,0
79,22,1.169933,1.028121,0
79,23,1.049933,1.008121,0
79,24,0.9299335,0.9881213,0
79,25,0.8099335,0.9681213,0
79,26,0.6899335,0.9481213,0
79,27,0.5699335,0.9281213,0
79,28,0.4499335,0.9081213,0
79,29,0.3299335,0.8881214,0
79,30,0.2099335,0.8681213,0
79,31,0.08993347,0.8481213,0
79,32,-0.03006653,0.8281214,0
79,33,-0.1500665,0.8081213,0
79,34,-0.2700665,0.7881213,0
79,35,-0.3900665,0.7681214,0
79,36,-0.5100665,0.7481213,0
79,37,-0.6300665,0.7281213,0
79,38,-0.7500665,0.7081214,0
79,39,-0.8700665,0.6881213,0
79,40,-0.9429302,0.6666905,0
79,41,-0.9472744,0.6466904,0
79,42,-1.06389,0.6266904,0
79,43,-1.18389,0.6066905,0
79,44,-1.404454,0.5866904,0
79,45,-1.528306,0.5666904,0
79,46,-1.641919,0.5466905,0
79,47,-1.761919,0.5266904,0
79,48,-1.881919,0.5066904,0
79,49,-1.861376,0.4857253,0
79,50,-2.124454,0.4666905,0
79,51,-2.124454,0.4666905,0
79,52,-0.1224972,0.4666905,0
79,53,-0.1224972,0.4666905,0
79,54,-0.1224972,0.4666905,0
80,0,2.958039,1.116667,2
80,1,1.680484,1.08486,3
80,2,0.8808542,1.128934,4
80,3,0.6935759,1.126705,4
80,4,0.1681343,1.291235,5
80,5,-0.1437191,1.29094,5
80,6,-0.4538961,1.433862,6
80,7,-0.6781937,1.43625,6
80,8,-0.6840351,1.44049,6
80,9,-0.674606,1.43263,6
81,0,4.313077,0.99,0
81,1,4.011423,1.047082,0
81,2,3.843006,1.083693,0
81,3,3.915995,1.12,0
81,4,3.906091,1.16,0
81,5,3.950175,1.173313,0
81,6,3.992705,1.191769,0
81,7,3.923874,1.188634,0
81,8,3.872496,1.207423,0
81,9,3.812604,1.22694,0
81,10,3.772139,1.260869,0
81,11,3.652139,1.240869,0
81,12,3.532139,1.220869,0
81,13,3.412139,1.200869,0
81,14,3.292139,1.180869,0
81,15,3.172139,1.160869,0
81,16,3.052139,1.140869,0
81,17,2.932139,1.120869,0
81,18,2.812139,1.100869,0
81,19,2.692139,1.080869,0
81,20,2.572139,1.060869,0
81,21,2.452139,1.040869,0
81,22,2.332139,1.020869,0
81,23,2.212139,1.000869,0
81,24,2.092139,0.9808688,0
81,25,1.972139,0.9608688,0
81,26,1.944722,0.9457253,0
81,27,2.006921,0.9409366,0
81,28,1.886921,0.9209366,0
81,29,1.76692,0.9009366,0
81,30,1.64692,0.8809366,0
81,31,1.52692,0.8609366,0
81,32,1.40692,0.8409366,0
81,33,1.28692,0.8209366,0
81,34,1.166921,0.8009366,0
81,35,1.046921,0.7809366,0
81,36,0.9269205,0.7609366,0
81,37,0.8069205,0.7409366,0
81,38,0.6869205,0.7209366,0
81,39,0.5669205,0.7009366,0
81,40,0.4469205,0.6809366,0
81,41,0.3269205,0.6609366,0
81,42,0.2069205,0.6409366,0
81,43,0.08692054,0.6209366,0
81,44,-0.03307945,0.6009366,0
81,45,-0.1530795,0.5809366,0
81,46,-0.2730795,0.5609366,0
81,47,-0.3930795,0.5409366,0
81,48,-0.5130795,0.5209366,0
81,49,-0.6330795,0.5009366,0
81,50,-0.7530795,0.4809366,0
81,51,-1.959243,0.4809366,0
81,52,-1.959243,0.4809366,0
81,53,-2.40168,0.4809366,0
81,54,-2.40168,0.4809366,0
81,55,-2.40168,0.4809366,0
81,56,-2.40168,0.4809366,0
81,57,-2.40168,0.4809366,0
81,58,-2.479943,0.4809366,0
81,59,-2.479943,0.4809366,0
82,0,3.037212,1.02,0
82,1,2.986558,1.07,0
82,2,2.998969,1.11,0
82,3,2.926618,1.15,0
82,4,2.860163,1.19,0
82,5,2.785482,1.23,0
82,6,2.721158,1.27,0
82,7,2.658061,1.31,0
82,8,2.595742,1.35,0
82,9,2.533944,1.39,0
82,10,2.484162,1.4,0
82,11,2.436364,1.38,0
82,12,2.347533,1.36,0
82,13,2.227533,1.34,0
82,14,2.107533,1.32,0
82,15,1.987533,1.3,0
82,16,1.867533,1.28,0
82,17,1.747533,1.26,0
82,18,1.627533,1.24,0
82,19,1.507533,1.22,0
82,20,1.387533,1.2,0
82,21,1.267533,1.18,0
82,22,1.147533,1.16,0
82,23,1.027533,1.14,0
82,24,0.9075334,1.12,0
82,25,0.7875336,1.1,0
82,26,0.6675336,1.08,0
82,27,0.5475336,1.06,0
82,28,0.4275336,1.04,0
82,29,0.3075336,1.02,0
82,30,0.1875336,1,0
82,31,0.06753357,0.98,0
82,32,-0.05246643,0.96,0
82,33,-0.1724664,0.94,0
82,34,-0.2924664,0.92,0
82,35,-0.4124664,0.9,0
82,36,-0.5324664,0.88,0
82,37,-0.6524664,0.86,0
